তহবিল তছরুপ করা	to embezzle
তহবিলদার	one in charge of a fund ; a cash-keeper
তহবিলদারি	charge of a fund ; cash-keep ing
তহমত	accusation, complain
তহরি	fee of a writer or copyist
তহসিল	collected revenue ; collection of revenue
তহসিলদার	a revenue collector
তহু তহুঁ	in it ; there
˜তা	comparability ; similarity
তা	besides
তা	but, still
তা	act of sitting upon eggs
তা	let it go, well
তা	to twist
তাই	therefore
তাই	clap of hands
তাইত	Word denoting certainty
তাইতে	for that ; and in reply to that
তাইতো	and so, because
তাইতো	express ing: certainty
তাই দেওয়া	to clap one's hands
তাই বুঝি	is it so?
তাই সই	let it be
তাও	Heat ; incubation
তাওয়া	a metal baking pan
তাওয়া	Baking pan
তাওয়ানো	to heat ; to make red-hot by burning
তাং	tang
তাংড়ানো	to be able to manage
তাঁকে	him
তাঁত	a loom ; a gut
তাঁতঘর	a weaver's workshop
তাঁত বোনা	to weave cloth
তাঁতি	weaver
তাঁতী	Weaver ; ignorant person
তাঁবু	a tent
তাঁবু খাটানো	to pitch a tent
তাঁবু তোলা	to strike a tent
তাঁবু পড়েছে	a tent is pitched
তাঁবে	control
তাঁবে থাকা	to be under
তাঁবেদার	dependent ; subordinate
তাঁবেদার	a dependant ; a subordinate
তাঁবেদার রাষ্ট্র	dependency, a mandatory state
তাঁবেদার সরকার	a puppet government ; a satellite government
তাঁবেদারি	subjection, dependence ; servility
তাঁর	his
তাঁহার	his ; her
তাক	a target ; a guess
তাক	him or her
তাক করা	to aim at ; to guess
তাকত	physical strength
তাকর	a  his or her
তাক লাগা	to be stricken with bewilderment ; to be dazed
তাকা	to look , to gaze
তাকান	look ; look at
তাকানো	to look
তাকাবি	an agricultural loan or earnest money
তাকিয়া	a dumpy bolster
তাকিয়া	Large pillow ; bolster
তাকিয়ে	staring
তাগড়া	tall and robust or massive
তাগড়া	Robust and tall ; stocky
তাগা	an armlet
তাগাড়	a  hod
তাগাদা	reminder for payment, dunning ; demand
তাগারি	a large trough, a vat
তাগিদ	Urging forward ; reminder
তাচ্ছিল্য	Disregard ; slight
তাজ	a crown ; a tiara
তাজা	fresh ; new
তাজা কার্তুজ	a live cartridge
তাজি	a steed
তাজ্জব	queer, quaint ; amazing
তাজ্জব	queer ness, quaintness ; amazement
তাঞ্জাম	an ornamented sedan-chair or palanquin
তাড়	a kind of armlet
তাড়কা	a vicious woman of monstrous appearance
তাড়ন	to beat ; to strike
তাড়না	Beating ; threatening
তাড়নী	such as a stick
তাড়স	brunt ; stupor
তাড়সের জ্বর	sympathetic fever
তাড়া	urgent pressure or call, urgency ; hurry
তাড়া	to chase
তাড়া	Goading ; chastisement
তাড়া খাওয়া	to be chased ; to be rebuked or chided
তাড়াতাড়ি	quick
তাড়াতাড়ি	soon
তাড়াতাড়ি	hurry, haste
তাড়াতাড়ি	Hastily ; swiftly
তাড়াতাড়ি করা	to make haste
তাড়া দেওয়া	to give one a talking-to
তাড়ান	shoo ; ward off
তাড়ানো	chased or driven away ; expelled or banished
তাড়ানো	to chase away ; to drive away
তাড়ানো	Drive away or out ; turn out
তাড়াহুড়ো	excessive hurry or haste ; hurry and bustle, hurry-scurry
তাড়ি	arrack, toddy
তাড়ি	Toddy ; arrack
তাড়িখানা	an arrack-shop, a toddy-shop
তাড়িত	electric ; galvanic
তাড়িত	electricity
তাড়িত	Reprimanded ; reproved
তাড়িতকোষ	a galvanic pot
তাড়িত চুম্বক	an electro magnet
তাড়িত-চুম্বক	electro-magnet
তাড়িত প্রবাহ	electric current
তাড়িতবার্তা	a telegraphic message
তাড়িতবিজ্ঞান	the science of electricity, electricity
তাড়িতবিজ্ঞানী	an electrical scientist
তাড়িতালোক	electric light
তাড়িতী	an electrician
তাণ্ডব	an annihilation dance ; a frantic or frenzied dance
তাত	heat ; anger
তাতল	hot, heated
তাত সয় তো বাত সয় না	hot weather is bad
তাতা	to be heated ; to warm up
তাতা-থৈ	symbolical sound of dance
তাতানো	heated, warmed up ; angered or excited
তাতানো	to make hot, to heat ; to warm up
তাতার	a Tatar
তাতাল	a soldering-iron
তাতে তোমার দরকার কী	how does it concern you?
তাত্কালিক	of that time, the then ; contemporary
তাত্ক্ষণিক	extemporaneous, off-hand
˜তাত্ত্বিক	atomistic
˜তাত্ত্বিক	an atomist
তাত্ত্বিক	theoretical
তাত্পর্য	significance
তাত্পর্যহীন	nonsense, meaningless ; purposeless
তাৎপর্য	Sense ; purport
তাথ্যিক	relating to actual state or affair ; informative
তাদাত্ম্য	identity in spirit or soul ; identity, unity, sameness
তাদৃশ	suchlike ; such
তা দেওয়া	to sit upon eggs
তাদের	their
তান	the key-note of a song ; musical note, strain, melody
তান ছাড়া	to open out one's voice
তান তোলা	to open out one's voice gradually
তান ধরা	to utter a melodious note
তানপুরা	Tambourine
তানা-না-না	the prefatory airs of music
তান্ডব	Dancing ; dance
তান্ডবলীলা	Fury ; wholesale destruction
তান্তব	made of thread or gut ; made on loom
তান্ত্রিক	of the TANTRAS
তান্ত্রিকতা	obedience to the Tantras
তাপ	heat, warmth ; anger
তাপক্রয়	the three kinds of affliction: spiritual
তাপক্লিষ্ট	afflicted with heat ; aggrieved
তাপগতিবিদ্যা	thermodynamics
তাপগ্রহণ	absorption of heat
তাপগ্রাহিতা	thermal capacity
তাপজনক	producing heat ; calorific
তাপধারকত্ব	thermal capacity
তাপন	producing heat ; calorific
তাপন	generation or application of heat ; the sun
তাপপ্রবাহ	a period of very hot weather ; heat wave
তাপবীক্ষণ	a thermoscope
তাপমাত্রা	temperature
তাপমাত্রার	evaporation
তাপমান	a thermometer
তাপরোধিত্ব	heat-resistance ; athermancy
তাপস	practising ascetic or religious austerities
তাপস	such a man ; a hermit or ascetic
তাপসহ	heat resistant, heat-proof
তাপসিক	ascetic
তাপসী	Female ascetic
তাপসেক	fomentation
তাপস্য	state of being a hermit
তাপস্হাপক	thermostat
তাপা	to get heated ; to warm up
তাপানো	to heat ; to warm up
তাপাপন	calorescence
তাপায়ল	to afflict ; to heat
তাপিত	heated
তাপী	heated
তাপীয়	thermal ; calorific, caloric
তাপীয়	Thermal
তাপ্পি	coll. var. of
তাফতা	taffeta, a silklike fabric
তাবত্	till then ; till
তাবৎ	So long
তাবিজ	Armlet ; amulet
তাবু	tent
তামড়ি	garnet
তামরস	the lotus ; copper
তামলি	a Hindu caste selling betel leaves ; a member of this caste
তামস	full of deep darkness ; full of Cimmerian darkness
তামসিক	relating to this quality ; full of ignorance and vice
তামসী	of
তামা	copper
তামাক	tobacco
তামাক খাওয়া	to smoke
তামাটে	copper-coloured
তামাতুলসী	copper and ba sil
তামাদি	time-barred, barred by limitation
তামাদি	lapse of limited time ; state of being time-barred
তামাম	all, whole, entire
তামামি	end, termination
তামাশা	an entertaining or amusing performance ; a fun
তামাশা করা	to make fun ; to make a song
তামাশা দেখা	to enjoy a show ; to find fun in
তামাশা দেখানো	to give a show
তামিল	compliance, act of carrying out
তামিল করা	to comply with
তাম্বুল	betel-leaf ;  catechu
তাম্বুলবল্লী	a betel creeper or plant
তাম্বুলাকার	cordate
তাম্বুলিক	a Hindu caste selling betel-leaves ; a member of this caste
তাম্র	copper-coloured ; made of copper
তাম্র	copper
তাম্রকার	a coppersmith, a brazier
তাম্রকুণ্ডু	a cop per pot
তাম্রকূট	tobacco
তাম্রকূটসেবন	act of smoking tobacco
তাম্রকূটসেবী	tobacco-smoking
তাম্রকূটসেবী	a tobacco-smoker, a smoker
তাম্রগর্ভ	sulphate of copper, copperas
তাম্রচূড়	a cock
তাম্রপট্ট	a copper plate
তাম্রপাত্র	a copper vessel
তাম্রবর্ণ	copper-coloured
তাম্রবর্ণ	the colour of copper
তাম্রবর্ণ আকাশ	copper-coloured sky
তাম্রযুগ	the Copper Age
তাম্ররুচি	copper-coloured
তাম্রলিপি	a copper inscription
তাম্রসার	red sandalwood
তাম্রাভ	copper-coloured
তাম্রাশ্ম	ruby
তায়	over and above
তায়	him or her ; in him or her
তার	very loud
তার	his
তার	metal string, wire ; funicle
তারক	one who rescues or saves
তারক	a rescuer, a deliverer ; a saviour
তারকনাথ	a name of Shiva
তার করা	to telegraph ; to wire
তারকা	a rescuer, a deliverer ; a saviour
তারকাখচিত	star-spangled
তারকাচিহ্নিত	marked with an asterisk
তারকামণ্ডিত	star-spangled
তারকায়িত	starry, bedecked with stars ; star-spangled
তারকারি	the slayer of Taraka the demon ; an appellation of Kartikeya
তারকিণী	the night
তারকিত	having a star or stars
তারকী	having a star or stars
তার খাটানো	to do wiring
তারঙ্গ	undulatory
তারঙ্গবাদ	undulatory theory
তারজালি	fine mesh of wire
তারণ	a rescuer ; one who takes across
তারণি	a boat
তারতম্য	state of being more or less ; difference
তারতম্য	differ
তারতম্য করা	to make more or less ; to differentiate
তার দিন ঘনিয়েছে	his or her time is up ; his or her days are numbered
তারপর	thereafter
তারপরে	thereafter
তারপলিন	tarpaulin
তার পাওয়া	to receive a telegram
তার পাঠানো	to send a tele gram
তারপিন	turpentine, terebinth
তারবার্তা	a telegram,  a wire
তারযন্ত্র	a stringed musical instrument
তারযোগে	by telegraph
তারল্য	liquidity, fluidity, wateriness ; thinness
তারসপ্তক	the major E-scale
তারস্বর	a very loud voice
তারস্বরে	in a very loud voice
তারহীন	wireless
তারা	the major E-scale,  tenor ; a star
তারা	to rescue, to deliver
তারাকার	stellate
তারাচন্দ্র	the lord or husband of stars ; an appellation of the moon
তারানাথ	Lord of the stellar world
তারাপতন	the fall of a meteor
তারাপথ	the stellar course ; the sky, the welkin
তারাবাতি	a firework that emits starlike sparks
তারামণ্ডল	the stellar region or orbit ; a constellation
তারামাছ	the starfish
তারাসম্বন্ধীয়	stellar
তারিখ	a date
তারিখহীন	un dated
তারিণী	an appellation of goddess Durga
তারিফ	praise ; appreciation
তারিফ করা	to praise ; to appreciate
তারুণ্য	youth ; juvenility
তারে	By wire
তারের কাজ	filigree work
তারের জাল	wire net ting
তার্কিক	a logician ; a sophist
তার্পিন	turpentine, terebinth
তাল	musical time or measure
তাল করা	to collect into a lump
তালগাছ	Palmyra tree
তালগোল	a confused round ball or lump ; confusion
তালগোল পাকানো	to bungle or be bungled
তালচোঁচ	the palm-swift bird
তালজ্ঞান	sense of proportion ; common sense
তাল ঠোকা	to throw out challenge
তালতাল	lumps of ; a large amount of
তাল দেওয়া	to beat time ; to instigate
তাল পড়ছে	palmyra-fruits are falling ; heavy fisticuffs are being rained
তালপাখা	a fan made of a palmyra-leaf
তালপাতা	palmyra-leaf
তালবৃন্ত	a fan made of this
তালব্য	palatal
তালব্যবর্ণ	a palatal letter
তালমান	musical measure and pitch
তালমাফিক	at the right moment ; in tune with circumstances
তাল রাখা	to maintain musical time
তাল রেখে চলা	to keep pace with ; to humour, to flatter
তালা	act of deafening temporarily
তালাও	Pond ; tank
তালাক	divorce
তালাক দেওয়া	to divorce
তালাকনামা	a deed of divorcement
তালা দেওয়া	to lock
তালা লাগা	to be deafened temporarily
তালা লাগানো	to deafen temporarily
তালি	the fanpalm or palmyra ; its fruit
তালিকা	menu
তালিকাভুক্ত	scheduled
তালি দেওয়া	to clap one's hands
তালিবন	a palmyra-grove
তালিম	instruction ; teaching
তালিম দেওয়া	to instruct ; to teach
তালু	the palate ; the crown
তালুক	a tract of proprietary land ; a landed estate
তালুকদার	Landholder ; lord of a manor
তালুমূল	the root of the palate
তালে	rhythm
তালেগোলে	in the confusion or disorder
তালেবর	claiming to be respectable and influential
তাল্লা	an accidental piece of luck
তাস	playing card
তাস খেলা	to play cards
তাস-খেলা	card game
তাস দেওয়া	to deal out cards
তাস ভাঁজা	to shuffle cards
তাসা তাসানো	shuffled
তাসা তাসানো	to shuffle cards
তাসের পিঠ	a trick
তাস্কর্য	the profession of a thief ; theft
তাহলে	then
তাহা	That ; it
তাহাই	identical ; same
তাহাকে	him ; her
তাহাতে	therein ; where
তাহাদের	their ; theirs
তাহার	His her ; its
তাহারা	They
তিক্ত	bitter ; un pleasant or acrimonious
তিক্ত	bitter taste
তিক্ততা	bitter ness ; unpleasantness or acrimoniousness
তিগ্ম	violent ; hot, torrid
তিগ্মকর	the sun ; scorching sunrays
তিঙন্ত	declinable
তিড়বিড়	expressing restlessness
তিড়বিড়ানি	restlessness
তিড়িং	expressing: a sudden skip:
তিড়িং	Word denoting sudden jump or frisk
তিড়িংতিড়িং	express ing: repeated skipping
তিড়িংতিড়িং করা	to skip repeatedly
তিতকুটে	slightly bitter in taste
তিতবিরক্ত	annoyed
˜তিতম	seventieth. fem
তিতা	wet
তিতা	to get wet or moistened ; to be embittered
তিতানো	to make wet ; to embitter
তিতিক্ষা	forbearance, patience ; forgive ness
তিতিক্ষিত	forborne ; forgiven
তিতিক্ষু	forbearing, patient ; forgiving
তিতি বিরক্ত	annoyed
তিতিবিরক্ত	Extremely disgusted or annoyed ; embittered
তিতির	the Francoline partridge ; the lapwing
তিথি	a lunar day
তিথিক্ষয়	the newmoon
˜তিথি পালন	birth-anniversary
তিথিসন্ধি	the meeting of two lunar days
তিন	three
তিনকাল	infancy youth and middle age
তিনগুণ	threefold, three times
তিনটি	three
তিনতলা	second floor
তিনবার	three times ; thrice
তিনি	she
তিন্তিড়ী	the tamarind
তিন্দু	the mangosteen
তিব্বত	Tibet
তিব্বতি	of Tibet, Tibetan
তিব্বতি	a Tibetan ; the language of Tibet
তিমি	Whale
তিমিত	wet, drenched ; stand-still, motionless
তিমিতৈল	train-oil, train, whale-oil
তিমি ধরার বর্শা	a harpoon
তিমির	darkness, gloom ; cataract of the eye, blindness
তিমিরগর্ভ	the dark interior
তিমিরাচ্ছন্ন	beset or overcast with darkness
তিমিরাবগুণ্ঠিত	veiled in darkness
তিমিরাবৃত	covered with darkness
তিমিশাবক	a whale-calf, a calf whale
তিমিশিকার	whale-fishing, whaling, whalery
তিমিশিকারি	whale-fishing, whaling
তিমিশিকারি	a whale-fisher, a whaler
তির	an arrow
তির ছোড়া	to shoot an arrow
তিরধনুক	bow and ar row
তিরন্দাজ	an archer
তিরবিড়ে	restless, fickle
তিরবেগ	darting speed
তিরবেগে	as quickly as an arrow
তিরবেগে যাওয়া	to dart
তির মারা	to shoot with an arrow ; to shoot an arrow
তিরস্করণী	a screen ; an obstruction
তিরস্কার	reproof, rebuke ; reprimand
তিরস্কার করা	to reprove ; to reprimand
তিরস্কৃত	reproved ; reprimanded
তিরিক্ষি	Peevish
তিরের ডগা	an arrow-head
তিরোধান	disappearance, exit ; passing away
তিরোধান করা	to disappear, to vanish ; to pass away
তিরোভূত	disappeared, vanished ; passed away
তিরোহিত	Disappeared ; vanished
তির্যক	oblique, zigzag, mazy ; tortuous
তির্যক কম্পন	transverse vibration
তির্যক কিরণ	slant ing rays
তির্যকতরঙ্গ	a transverse wave
তির্যকদৃষ্টি	squint-eyed
তির্যকপন্ন	decus sate
তির্যকপাতন	distillation
তির্যকভাবে	obliquely ; transversely
তির্যকসংঘাত	oblique impact
তির্যক্গতি	oblique movement
তির্যগ্ যোনি	any of the sub-human creatures
তিল	not even an iota, least
তিল একত্রিংশ	thirty-first
তিলক	serving as an ornament
তিলক	an ornament
তিলকল্ক	oil-cake of sesamum
তিলকে তাল করা	to exaggerate beyond measure
তিল তিল করে	little by little
তিলতুলসী	til and basil
তিলতেল	til-oil
তিলমাত্র	at all ; even for a moment
তিলমাত্র	even an iota
তিলা	Spotted ; freckled
তিলাঞ্জলি	complete abandonment or estrangement
তিলানো	to grow fatty or oily ; to grow audacious
তিলি	Hindu caste ; member of this caste
তিলে	downright or in corrigible
তিলেক	even an iota of, slightest ; even of the shortest duration
তিলেক	even an iota ; even the shortest duration
তিলে খচ্চর	an incorrigible scoundrel or scapegrace
তিলোদক	water mixed with sesame
তিষ্ঠ	Stay ; stop
তিষ্ঠানো	to stay or dwell ; to continue to stay or dwell
তিষ্য	the name of a star
তিসি	linseed
তিসির তেল	linseed-oil
তীক্ষ্ণতা	sharpness ; keenness
তীক্ষ্ণদৃষ্টি	keensighted, sharp-eyed
তীক্ষ্ণদ্রংষ্ট্র	sharp-toothed ; rodent
তীক্ষ্ণধার	sharp-edged
তীক্ষ্ণধী	sharp-wit ted
তীক্ষ্ণলৌহ	steel
তীক্ষ্ণাগ্র	sharp-pointed
তীক্ষ্ন	Sharp ; keen
তীবর	a Hindu caste ; a member of this caste
তীব্র	vehement
তীব্রতা	violence, intensity ; excessive swiftness
তীব্রবেগে	In a high speed ; very swiftly
তীব্রভাবে	vehemently ; sharply
তীর	shore, coast , bank ; margin, edge, border
তীরগামী	going towards the shore, coasting ; going towards the bank
তীরন্দাজ	Archer
তীরবর্তী	riparian ; coastal
˜তীরবাসিনী নদীপথ	river-way
তীরভূমি	land on the bank or shore
তীরে	on shore ; ashore
তীরে নামা	to land
তীরোপরি	on the shore, ashore ; on the bank
তীর্ণ	gone across
তীর্থ	a holy place ; a place for pilgrimage
তীর্থংকর	a Jaina author of scriptures
তীর্থ করা	to go on pilgrimage
তীর্থক্ষেত্র	a holy place
তীর্থদর্শন	act of visiting a holy place ; pilgrimage
তীর্থপর্যটন	act of touring in holy places ; pilgrimage, perigrination
তীর্থভ্রমণ	pilgrimage
তীর্থযাত্রা	Going on a pilgrimage
তীর্থযাত্রিণী তীর্থসলিল	the water of a holy place
তীর্থযাত্রী	pilgrimaging, spiritual
তীর্থযাত্রী	a pilgrim, a perigrin. fem
তুঅ	a  thy
তুই	thou
তুঁত	mulberry
তুঁতপাতা	mulberry leaf
তুঁতপোকা	mulberry-worm
তুঁতিয়া	copper-sulphate, blue vitriol
তুঁতে	Copper sulphate ; blue vitriol or sulphate of copper
তুক	occult method of charming ; a magical incantation of enchatment
তুক করা	to cast a spell over
তুকতাক	occult methods and incantations of enchantment
তুক্ক	an arrow without a barb  ; part of a kirtan song
তুখড়	clever, smart, artful ; skilful
তুঘলকি	way ward and whimsical
তুঘলকি	wayward or whimsical ways and activities
তুঙ্গ	high, elevated ; highest, most elevated
তুঙ্গী	ascending, ascendant ; high, elevated
তুঙ্গে ওঠা	to reach the highest point ; to come to a head
তুচ্ছ	insignificant ; scanty
তুচ্ছ করা	to treat with contempt or neglect ; to despise
তুচ্ছতা	insignificance ; scantiness
তুচ্ছতাচ্ছিল্য	contemptuous or neglectful treatment, neglect ; contempt
তুচ্ছতাচ্ছিল্য করা	to disregard
তুচ্ছ বিষয়	a trivial matter
তুঝ	a  thy
তুঝে	thee, you
তুড়া	to break, to split ; to cash
তুড়ানো	to cause to break or split ; to cause to cash or change
তুড়ি	Snap ; fillip
তুড়িলাফ	a sudden skip in delight
তুড়ে	snubbing ; with a rebuff or retort
তুণ্ড	mouth ; snout
তুত্থ	copper sulphate, blue vitriol
তুন্দ	a protuberant belly ; the belly
তুন্দিভ	pot-bellied
তুন্নবায়	a tailor
তুফান	a violent storm ; a tempest
তুবড়ানো	to form a depression
তুমার	an account-book or a ledger
তুমারনবিশ	an accountant or a ledger keeper
তুমি	you
তুমিই	yourself
তুমি নিজে	yourself
তুমুল	terrible or hard or tumultuous
তুমুল রব	very loud or strident noise
তুম্ব	the gourd
তুরক	a Turk ; a Mohammedan
তুরক সওয়ার	a Turkish horseman
তুরগ	the horse. fem
তুরন্ত	very quickly or swiftly or hastily
তুরপুন	a  drill
তুরপুন দিয়ে ছেঁদা করা	to bore with a drill
তুরস্ক	turkey
তুরস্কমণি	turquoise
তুরি	a  shuttle ; a horn sounded in war
তুরিত	quickly or hastily
তুরীয়	fourth
তুরীয়	the Supreme Being
তুরীয় অবস্হা	a hypnotic or
তুরীয়ানন্দ	state of being beside oneself
তুরুক	immediate or prompt
তুরুক	immediately or promptly
তুরুপ	act of trumping or ruffing ; a trump-card, a trump
তুরুপ করা	to trump, to ruff
তুরুম	stocks
তুরুম ঠোকা	to set in the pillory ; to pillory
তুর্ক	Turkish
তুর্ক	a Turk ; Turks
তুর্কিনাচন	a whirling dance ; a fretfully troublesome state
তুল	a weighing machine ; act of weighing or balancing
তুলক	a balancer
তুল করা	to weigh ; to balance the weight of
তুলকালাম	aterrible or tumultuous brawl ; a great hubbub or commotion
তুলট	made of cotton-pulp
তুলতুল	expressing:  softness ; over-softness
তুলতুলে	soft ; excessively soft
তুলনা	comparison ; similarity
তুলনা করা	to compare ; to liken
তুলনামূলক	comparative
তুলনামূলক সাহিত্য	comparative literature
তুলনায়	than
তুলনায়	than
তুলনাহীন	incomparable, be yond compare ; peerless
তুলনীয়	comparable
তুলনীয়	To be compared ; comparable
তুলপাত্র	a scale-pan
তুলসী	basil
তুলা	an equal ; cotton
তুলাকার্মুক	a carding bow
তুলাগাছ	the cotton-plant
তুলাদণ্ড	a beam of balance
তুলাধর	the sun
তুলাধারী	a weighing man, a weighman ; a trader
তুলামান	a measure of weight ; act of weighing in the balance
তুলাযন্ত্র	a weighing ma chine
তুলারাশি	the Libra
তুলি	a paint-brush ; a hair pencil
তুলিকা	Painting brush ; hair pencil
তুলিত	compared, likened ; weighed
তুলি বুলানো	to touch lightly with a paint-brush
তুলোর	cotton
তুল্য	comparable ; similar
তুল্যজলাঙ্ক	water-equiva lent
তুল্যপ্রতিযোগিতা	an evenly balanced contest
তুল্যবল	equal in strength, equally strong
তুল্যমান	of equal mea sure or weight
তুল্যমান	an equal measure or weight
তুল্যমূল্য	of equal value or worth ; equal
তুল্যরূপ	of the same class or kind ; similar
তুল্যাকৃতি	similar in appearance or shape
তুল্যাকৃতি	similar appearance or shape
তুল্যাঙ্ক	equivalent
তুষ	husk, chaff, bran
তুষ ঝাড়া	to winnow husk
তুষা	to gratify, to satisfy ; to please
তুষানল	inextinguishable  fire of affliction
তুষার	cold or ice cold
তুষার	snow ; frost
তুষারকণা	frost
তুষারকর	camphor ; the moon
তুষারকিরীটী	snow-capped, snow capt
তুষারগিরি	the Himalayas
তুষারঝড়	snow storm, a blizzard
তুষারঝড়	blizzard ; ice storm
তুষারধবল	snow-white ; whitened with snow
তুষার পড়া	to snow
তুষারপাত	a snow fall
তুষারপাতের	snowfall
তুষারপিণ্ড	a conglomerated mass of snow
তুষারবর্ষ	sleet
তুষারভূমি	a snowfield
তুষারমৌল	snow-capped
তুষারযুগ	ice-age
তুষাররেখা	snowline
তুষারশীতল	as cold as snow
তুষারাবৃত	snow-covered
তুষারাবৃত ভূমি	a snow field
তুষ্ট	gratified, satisfied ; pleased
তুষ্ট করা	to gratify, to satisfy ; to please
তুষ্টি	gratification, satisfaction ; appeasement, propitiation
তুষ্টিকর	gratifying, satisfactory ; pleasing
তুষ্টিবিধান	gratification, satisfaction ; appeasement, propitiation
তুষ্টিবিধান করা	to appease
তুহিন	extremely cold, ice-cold
তুহিন	snow ; frost
তুহিনশীতল	ice-cold, icy
তুহিনশুভ্র	snow-white
তূণ	a quiver
তূবর	a beardless man
তূরী	a horn sounded in war
তূর্ণ	quick, swift, prompt ; hasty
তূর্ণ	quickly, swiftly ; promptly
তূর্ণপত্র	an express letter
তূর্য	a horn sounded in war ; fanfare
তূর্যধ্বনি	fanfare, blare
তূষ্ণীম্ভাব	act or state of keeping mum
তূষ্ণীম্ভূত	keeping mum
তৃণ	grass ; straw
তৃণকাণ্ড	a culm, a haulm
তৃণকুটির	a hut made of straw
তৃণক্ষেত্র	a grassy field, a meadow ; a pasture
তৃণজীবী	same as
তৃণজ্ঞান করা	not to care a straw for ; to slight
তৃণদ্রম	a monocotyledonous tree
তৃণবত্	straw like
তৃণবত্	like a straw
তৃণভূমি	meadow ; mead
তৃণভোজী	herbivorous
তৃণভোজী তৃণজ্ঞান	slighting
তৃণময়	full of grass or straw ; grassy
তৃণশূন্য	destitute of plants and vegetation ; arid
তৃণাদ	herbivorous
তৃণাসন	a mat
তৃতীয়	third
তৃতীয়	Third
তৃতীয়ত	thirdly
তৃতীয় মূল	cube root
তৃতীয়া	of
তৃতীয়া	third lunar day of either fortnight
তৃতীয়া বিভক্তি	third or instrumental case-ending
তৃপ্ত	gratified
তৃপ্ত করা	to gratify, to satisfy ; to satiate
তৃপ্তি	gratification, satisfaction ; satiety
তৃপ্তি কর	gratifying, satisfactory, satiating ; highly pleasing or agreeable
তৃপ্তিকর	Giving satisfaction ; pleasing
তৃপ্তি পাওয়া	to derive plea sure or satisfaction
তৃষিত	thirsty
তৃষ্ণা	thirst
তৃষ্ণার্ত	Afflicted with thirst ; thirsty
তৃষ্য	desirable, attractive ; lucrative
তে	that
তেইশে	twenty-third
তেইশে	the twenty-third day of a month
তেওড়	crooked, curved
তেওড়ানো	to make or become crooked
তেওর	a Hindu caste ; a member of this caste
তেঁ	they
তেঁতুল	tamarind
তেঁতুলে	shaped like a pod of tarmarind ; very sour
তেকাঁটা	a kind of three veined plant
তেকোনা	triangular, three-cornered
তেচোখা	three eyed
˜তেজ	great spirit or vigour ; great heat
তেজ	Spirit ; strength
তেজই	to forsake
তেজস্কর	invigorating ; stimulating
তেজস্ক্রিয়	redioactive
তেজস্ক্রিয়তা	radioactivity
তেজস্ক্রিয়তা	radioactivity
তেজস্বতী	vigorousness ; vigour
তেজস্বান	glorious ; lustrous
তেজস্বী	Spirited ; vigorous
তেজা	to forsake
তেজারত	trade and commerce ; money lending business, usury
তেজারতি	relating to money-lending business ; commercial
তেজারতি	money-lending business, usury
তেজালো	very strong or hot ; haughty or angry. or spirited
তেজি	bullish
তেজিমন্দি	boom and slump ; fluctuation of price
তেজী	Spirited ; vigorous
তেজোগর্ভ	charged with power or energy
তেজোময়	luminous
তেজোমূর্তি	lustre or power personified
তেজোহীন	spiritless
তেঠেঙে	three-legged, three footed
তেড়ে	chasing offensively ; threatening loudly
তেড়েফুঁড়ে	Defiantly ; wrathfully
তেড়েফুঁড়ে তেড়েমেড়ে	chasing speedily ; chasing and threatening
তেতলা	three-storeyed ; three decked
তেতাস	a kind of gambling at cards
তেতো	Bitter
তেথাক	three-tiered
তেনা	he or she
তেনাকে	pro.  him or her
তেনাদের	their, theirs
তেনার	his, her or hers
তেপান্তর	desolate and extensive
তেপায়া	three-legged
তেপায়া	a tripod, a teapoy
তেমত	like that ; in that way or manner
তেমন	like that, suchlike, such
তেমন	like that ; so
তেমনই	just like that, exactly similar
তেমনই	just in that way or manner
তেমনি	so ; such
তেমাথা	an elder
তেমেটে	thrice plastered esp. with clay
তেমোহানা	a junction of three streams
তেরছা	oblique ; crooked
তেরিজ	addition
তেরিমেরি	scolding and threats ; bullying and abuses
তেরিমেরি করা	to scold and threaten ; to bully and abuse
তেরিয়া	haughty ; angry
তেরো	thirteen
তেরোই	thirteenth
তেরোই	the thirteenth day of the month
তেল	oil
তেলকল	an oil-mill
তেলকুচকুচে	as glossy as oil
তেলচিটা	thickly soiled
তেলতেলে	oily, smooth ; slippery
তেল দেওয়া	to oil ; to lubricate
তেলপড়া	charmed oil
তেল মাখানো	to rub or smear with oil ; to lubricate
তেলা	oily ; lubricious
তেলানি	fatty or adipose state ; act of growing fatty or adipose
তেলানো	to grow fatty or adipose ; to smear with oil
তেলাপোকা	the cockroach, the oil beetle
তেলা মাথা	a bald head ; a head  smeared with oil
তেলা মাথায় তেল দেওয়া	to carry coals to Newcastle
তেলি	a Hindu caste ; a member of this caste
তেলেগু	of Andhra, Telengana and Rayalaseema
তেলেগু	a South Indian language
তেলেঙ্গা	of Andhra and Telengana
তেলেনা ভাঁজা	to utter the aforesaid words
তেলে-বেগুনে জ্বলে ওঠা	to fly out fretfully ; to flare up in anger
তেলেভাজা	fried in oil ;  sunburnt
তেলো	the palm ; the sole
তেশিরা	triple-veined ; three-veined
তেশিরা	a species of plant
তেষ্টা	coll. form of
তেসরা	third
তেসরা	the third day of a month
তেহাই	one-third
তেহাতি	measuring three cubits or 1.5 metres
তেহারা	threefold ; having three strands or folds
তোমরা	you ; ye
তোমাকে	you ; thee
তোমাদের	your ; ye
তোমার	your ; thy
তোলা	raise ; mount
